 Mh1       Mh2        Mhc       MR        ld345          ld        a        Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)     Br(H->h-h+)    Br(H->AA)       Width_H   
1541.63   1547.27   1551.10   3579.29   -6.669E-01   2.942E+00   4.57     1.185E-01      1.029E-09     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1835.10   1843.95   1839.39   4468.09   2.048E-01   4.146E+00   3.06     1.176E-01      6.850E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1398.04   1401.84   1400.91   3607.71   -8.918E-01   1.700E+00   4.68     1.192E-01      2.238E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
953.50   954.89   961.75   3061.94   -1.604E-01   1.839E-01   4.65     1.180E-01      1.555E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1405.02   1413.60   1405.47   3799.35   -6.778E-01   1.844E+00   4.94     1.189E-01      1.280E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
947.70   950.52   949.02   3334.45   3.355E-01   3.377E+00   4.61     1.188E-01      6.888E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1564.90   1573.89   1569.47   4411.62   -1.085E+00   2.417E+00   3.17     1.191E-01      2.643E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
889.97   899.38   895.25   2947.79   -1.688E-01   3.225E-01   3.08     1.191E-01      1.978E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1084.80   1093.29   1088.98   4378.78   6.607E-02   1.471E+00   4.38     1.174E-01      2.040E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
823.85   831.20   830.78   4033.67   -1.649E-01   4.270E+00   3.35     1.172E-01      2.200E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
946.54   954.05   948.33   2926.74   1.050E-01   7.503E-01   4.02     1.195E-01      6.764E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1716.80   1717.03   1720.86   4447.79   -1.112E+00   3.341E+00   4.58     1.175E-01      2.308E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
961.66   969.31   970.65   3486.98   -3.902E-01   1.368E+00   4.72     1.195E-01      9.050E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1272.00   1280.48   1273.51   4194.14   -7.064E-01   2.404E+00   3.48     1.182E-01      1.696E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1475.34   1481.11   1475.48   4125.77   -8.414E-01   4.168E+00   4.08     1.185E-01      1.789E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1003.62   1010.04   1008.26   2439.18   -4.807E-01   5.903E-01   3.38     1.179E-01      1.261E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
951.41   954.83   955.40   3817.84   -5.650E-01   4.130E+00   3.60     1.196E-01      1.938E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1101.32   1104.13   1101.92   2596.21   2.675E-01   4.165E+00   4.39     1.186E-01      3.245E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1267.05   1271.88   1276.21   4186.09   -1.483E-01   1.863E+00   4.57     1.174E-01      7.531E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
655.22   660.81   659.05   4095.52   -1.176E-01   2.792E+00   4.97     1.174E-01      1.770E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
982.38   982.44   982.39   2405.05   -3.723E-01   3.214E+00   4.54     1.172E-01      7.893E-10     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1723.41   1726.04   1724.81   4055.54   7.169E-01   1.148E+00   4.23     1.188E-01      9.519E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
966.98   967.20   974.13   2886.51   -4.368E-01   7.098E-01   3.89     1.194E-01      1.122E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1508.55   1511.56   1511.76   4223.64   5.357E-01   1.959E+00   4.98     1.176E-01      6.936E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
972.93   982.49   973.80   2870.29   -2.965E-01   6.046E-01   3.32     1.173E-01      5.104E-10     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
883.04   883.25   887.38   3154.39   -4.518E-01   2.092E+00   4.24     1.187E-01      1.439E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
898.38   905.10   906.34   3877.49   -4.798E-01   4.082E+00   3.84     1.190E-01      1.568E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
839.59   846.34   841.06   3520.13   -3.857E-01   2.612E+00   4.77     1.174E-01      1.160E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1164.51   1167.98   1174.21   4457.26   -2.449E-01   2.701E+00   3.11     1.193E-01      2.431E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1853.37   1863.11   1858.64   4223.96   -1.149E+00   2.900E+00   3.09     1.195E-01      2.115E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1712.62   1715.42   1722.34   4112.22   -9.928E-01   3.443E+00   3.24     1.177E-01      1.849E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1503.68   1511.20   1505.83   4158.28   -9.420E-01   1.397E+00   3.14     1.196E-01      2.159E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
864.42   873.69   869.35   3971.04   -1.288E-01   4.298E+00   3.97     1.182E-01      1.220E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1278.31   1278.41   1286.92   4462.44   -8.242E-02   9.212E-01   3.94     1.185E-01      2.286E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
949.49   951.01   957.66   4405.58   -1.112E-01   8.800E-02   4.62     1.193E-01      7.536E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
760.11   762.29   767.43   3845.08   -1.773E-01   4.260E+00   4.29     1.180E-01      2.990E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1273.91   1274.39   1278.11   3010.39   -6.324E-01   2.248E+00   4.60     1.193E-01      1.355E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1839.56   1847.36   1844.11   4215.97   -1.200E+00   4.098E+00   3.81     1.178E-01      2.342E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1181.53   1185.42   1181.66   4464.52   5.045E-01   2.077E+00   4.06     1.193E-01      1.003E-09     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1237.53   1240.64   1246.96   3126.48   -3.715E-01   3.306E+00   4.93     1.180E-01      4.957E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1592.48   1601.24   1600.99   4252.22   -1.176E+00   1.698E+00   4.17     1.173E-01      2.999E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1212.14   1216.13   1221.09   3620.31   -1.368E-01   1.961E+00   3.19     1.189E-01      7.000E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
2004.70   2005.43   2004.72   4448.94   8.074E-01   1.631E+00   3.94     1.186E-01      8.926E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
886.03   891.97   887.17   2942.61   1.846E-01   3.205E+00   3.83     1.176E-01      2.386E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
736.44   742.72   737.30   4150.26   -2.600E-01   3.484E+00   4.73     1.195E-01      6.847E-10     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
722.48   724.48   723.92   3895.65   -3.069E-01   9.943E-01   4.98     1.192E-01      9.916E-10     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1156.00   1160.01   1162.85   3350.76   6.978E-02   4.317E-02   3.47     1.184E-01      2.004E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1103.21   1106.17   1112.11   4089.21   -6.195E-01   4.423E-01   4.16     1.186E-01      1.734E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1554.56   1564.07   1557.16   4275.46   -9.299E-01   2.822E+00   3.94     1.192E-01      1.968E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
985.57   993.34   993.42   2863.78   -2.236E-01   2.567E+00   4.36     1.180E-01      2.829E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1250.10   1256.66   1256.53   3612.78   5.759E-02   1.674E+00   4.33     1.179E-01      1.167E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
892.29   900.37   893.38   2957.80   4.612E-02   4.181E+00   4.93     1.176E-01      1.468E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1317.86   1322.98   1324.92   3483.14   -9.013E-01   1.458E+00   3.71     1.188E-01      2.573E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1911.46   1918.67   1915.68   4244.93   -8.439E-01   8.677E-01   4.05     1.181E-01      1.072E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1150.09   1158.49   1158.20   4145.36   -1.734E-01   1.779E+00   3.04     1.182E-01      1.249E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
720.06   725.40   722.41   3444.81   -2.950E-01   6.580E-01   4.93     1.188E-01      9.223E-10     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1263.43   1263.58   1267.47   4314.45   -7.828E-01   1.959E+00   3.63     1.179E-01      2.111E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1399.86   1400.62   1400.42   4316.82   7.266E-01   9.502E-01   4.94     1.191E-01      1.482E-09     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
766.03   768.74   766.22   3854.65   -3.320E-01   3.027E+00   3.55     1.193E-01      1.032E-09     0.000E+00      0.000E+00       0.000E+00      2.214E-03      4.392E-03  
1319.68   1326.64   1323.50   3176.87   1.374E-01   2.158E+00   4.43     1.191E-01      5.961E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
904.71   913.31   911.22   4247.54   -5.026E-01   6.397E-01   3.12     1.180E-01      1.696E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
768.70   776.91   769.87   3834.06   -6.749E-02   3.329E+00   4.37     1.193E-01      4.235E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1294.47   1299.83   1303.46   3768.31   -1.499E-01   1.899E+00   4.28     1.181E-01      7.374E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1216.63   1223.59   1219.97   2900.45   -6.177E-01   6.763E-01   4.81     1.187E-01      1.417E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1004.97   1013.71   1006.27   4449.79   -4.651E-01   3.333E+00   4.86     1.183E-01      1.178E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1659.47   1661.73   1664.64   4423.92   -1.150E+00   1.891E+00   4.74     1.174E-01      2.641E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
893.29   902.24   897.16   3301.50   -4.336E-01   1.803E-01   3.77     1.194E-01      1.295E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1738.04   1744.13   1747.88   3985.98   -7.308E-01   3.613E+00   4.33     1.186E-01      9.727E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
911.73   921.26   915.62   3988.86   -8.522E-02   3.499E+00   4.50     1.192E-01      4.803E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
924.25   929.33   930.61   2836.97   -2.084E-02   6.706E-01   4.29     1.185E-01      2.795E-12     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1073.71   1079.89   1081.06   2619.26   -4.895E-01   2.727E+00   4.85     1.177E-01      1.143E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
981.12   990.62   987.20   3479.54   -5.574E-01   6.290E-02   3.59     1.180E-01      1.775E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
686.56   692.02   689.75   2885.30   -2.455E-01   1.950E+00   4.57     1.177E-01      7.024E-10     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1953.57   1955.60   1954.87   4483.76   -1.156E+00   2.349E+00   3.93     1.182E-01      1.928E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
974.04   981.45   978.81   3728.61   4.361E-02   1.318E+00   3.24     1.181E-01      1.102E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1268.92   1271.79   1273.57   4223.40   3.341E-01   2.628E+00   3.89     1.181E-01      3.813E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
999.82   1008.54   1008.86   4386.98   -3.400E-01   4.746E-01   3.43     1.173E-01      6.357E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1587.16   1591.11   1587.60   4385.78   7.174E-01   6.517E-01   3.71     1.176E-01      1.124E-09     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1819.51   1819.59   1826.89   4427.82   -1.090E+00   2.441E+00   3.48     1.193E-01      1.973E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1058.49   1065.04   1066.41   3497.85   -6.761E-01   2.323E+00   3.65     1.172E-01      2.243E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
783.56   787.24   789.01   4098.44   2.232E-02   3.342E+00   3.03     1.174E-01      4.457E-12     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1028.38   1035.46   1037.32   3765.28   -6.043E-01   9.039E-01   3.69     1.181E-01      1.898E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
832.81   839.90   840.25   4465.98   -2.044E-01   2.134E+00   3.62     1.191E-01      3.311E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1435.01   1438.23   1437.53   3478.59   4.915E-01   3.918E-01   3.45     1.179E-01      6.453E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1468.63   1475.27   1469.98   3374.60   2.163E-01   1.797E+00   3.56     1.186E-01      1.193E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1739.32   1744.12   1742.79   4105.04   -1.152E+00   4.143E+00   4.55     1.186E-01      2.413E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1910.51   1910.93   1912.21   4262.26   -8.947E-01   3.544E+00   4.05     1.176E-01      1.207E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1444.79   1453.03   1454.16   3428.50   -7.799E-01   3.350E+00   4.49     1.188E-01      1.603E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1496.37   1497.39   1506.32   4049.40   -3.741E-01   3.827E+00   3.47     1.173E-01      3.438E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1183.32   1185.86   1193.32   3651.66   -4.941E-01   6.830E-01   3.54     1.186E-01      9.586E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
583.67   584.26   585.79   3058.97   -5.704E-02   3.862E+00   4.25     1.184E-01      5.243E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
922.04   924.34   922.30   3793.17   -4.672E-01   2.018E+00   3.71     1.195E-01      1.411E-09     0.000E+00      0.000E+00       0.000E+00      2.214E-03      4.392E-03  
1215.05   1220.87   1216.75   3810.61   3.606E-01   7.285E-01   4.34     1.176E-01      4.844E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1032.56   1041.70   1038.45   2529.52   -4.066E-01   2.996E+00   3.27     1.181E-01      8.526E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1510.87   1518.17   1519.16   4436.42   -1.124E+00   2.227E+00   3.10     1.177E-01      3.046E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
837.13   843.78   839.85   4260.78   8.728E-02   2.571E+00   3.51     1.188E-01      5.974E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1001.62   1002.44   1008.95   4368.97   -5.337E-01   3.233E+00   3.62     1.176E-01      1.561E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1145.11   1145.86   1154.20   3481.70   -4.827E-01   3.293E+00   3.85     1.181E-01      9.772E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1247.79   1254.31   1254.65   3349.79   1.499E-02   4.038E+00   3.06     1.179E-01      7.937E-13     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1448.59   1448.70   1449.69   3898.62   7.394E-01   1.758E+00   3.26     1.187E-01      1.433E-09     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
739.25   744.63   741.19   3541.47   -3.209E-01   1.229E+00   3.56     1.172E-01      1.035E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1657.25   1660.82   1664.40   3724.15   -3.574E-01   3.312E+00   3.72     1.189E-01      2.558E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1046.02   1055.51   1049.11   2694.40   -4.648E-01   2.808E+00   3.72     1.175E-01      1.085E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1204.93   1211.51   1206.95   3779.86   3.017E-01   1.397E+00   3.21     1.188E-01      3.448E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1419.72   1423.51   1421.42   4482.34   -9.133E-01   2.024E-01   3.23     1.173E-01      2.276E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1569.47   1573.91   1579.28   3906.74   -2.908E-01   5.618E-01   4.44     1.188E-01      1.889E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
981.15   990.65   989.60   4262.28   -4.936E-01   1.512E+00   3.25     1.189E-01      1.391E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1283.60   1285.11   1290.72   3952.57   -8.007E-01   1.302E+00   3.06     1.189E-01      2.140E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
961.03   970.56   965.04   3299.27   -4.878E-01   3.934E+00   3.91     1.188E-01      1.416E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
639.85   641.76   641.09   3556.77   1.113E-01   5.288E-01   4.06     1.176E-01      1.662E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1562.16   1565.41   1564.29   4094.27   6.285E-01   1.325E+00   3.44     1.172E-01      8.905E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1146.10   1151.45   1147.65   2938.06   -6.246E-01   2.825E+00   3.87     1.194E-01      1.633E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1294.70   1303.76   1304.70   3468.23   -5.711E-01   2.037E+00   4.90     1.187E-01      1.070E-09     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1096.82   1106.74   1098.14   4098.50   1.379E-02   2.473E+00   4.98     1.173E-01      8.693E-13     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1159.78   1167.87   1161.89   2834.85   -5.458E-01   6.548E-02   3.75     1.190E-01      1.218E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1824.75   1834.55   1827.14   4249.54   -9.746E-01   2.453E+00   3.71     1.195E-01      1.570E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
915.46   922.49   921.48   4034.47   -3.527E-02   4.265E+00   3.65     1.181E-01      8.159E-12     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1930.81   1934.53   1934.00   4415.66   -1.259E+00   3.362E+00   3.41     1.175E-01      2.339E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1455.63   1461.86   1464.98   4045.81   -1.008E+00   1.913E+00   4.54     1.177E-01      2.637E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1790.98   1794.38   1799.65   4256.20   -7.839E-02   6.423E-01   3.96     1.191E-01      1.054E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1592.36   1598.49   1602.15   3744.47   -4.189E-01   3.946E+00   3.98     1.174E-01      3.807E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1310.87   1320.17   1315.07   4185.71   6.791E-02   3.106E+00   3.68     1.195E-01      1.476E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1742.91   1746.08   1744.19   4436.73   -1.102E+00   7.588E-01   3.79     1.192E-01      2.201E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
2009.95   2012.43   2012.36   4367.38   -5.088E-01   3.280E+00   3.13     1.185E-01      3.526E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1237.16   1244.06   1242.83   3124.24   -8.013E-01   1.154E+00   3.92     1.191E-01      2.307E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
862.81   867.80   866.76   3584.17   -4.809E-01   3.027E-01   4.62     1.187E-01      1.707E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1253.99   1255.08   1258.03   3848.01   4.050E-01   2.757E+00   3.86     1.184E-01      5.736E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
927.29   928.06   935.86   3466.97   -2.537E-01   1.610E+00   3.69     1.174E-01      4.115E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
805.21   808.38   810.40   4483.06   -4.220E-01   4.318E+00   3.26     1.187E-01      1.509E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
764.55   768.93   765.75   4324.91   1.707E-01   1.426E+00   4.25     1.182E-01      2.738E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1313.64   1313.67   1319.01   4224.82   3.389E-01   3.101E+00   3.29     1.190E-01      3.660E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
949.07   959.06   956.47   3875.30   -3.041E-01   3.542E+00   3.26     1.183E-01      5.642E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1188.65   1198.23   1197.39   4026.52   -3.034E-01   2.388E+00   3.81     1.183E-01      3.584E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1206.86   1212.86   1213.85   4491.03   3.374E-02   3.961E+00   4.19     1.193E-01      4.298E-12     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
992.41   997.68   1002.16   3608.38   -4.093E-01   1.278E+00   3.33     1.179E-01      9.352E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1141.52   1146.06   1150.30   3191.88   -1.759E-01   1.561E+00   4.96     1.179E-01      1.306E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
739.71   746.05   744.80   4422.75   -8.010E-02   1.534E+00   4.20     1.186E-01      6.443E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1360.48   1367.51   1366.66   4126.77   1.027E-01   1.474E-01   3.74     1.175E-01      3.134E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1327.85   1334.83   1331.93   3803.32   2.225E-01   2.844E-01   4.36     1.186E-01      1.544E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
970.23   975.96   970.93   2583.51   -4.161E-01   4.935E-01   4.94     1.195E-01      1.011E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1610.50   1613.49   1618.42   4356.75   -1.105E+00   3.407E+00   3.64     1.187E-01      2.592E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
915.59   920.26   924.71   3787.96   -3.179E-01   3.432E+00   4.53     1.188E-01      6.627E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
792.34   796.95   799.00   2469.80   -1.426E-01   1.131E+00   3.70     1.194E-01      1.779E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1529.82   1531.67   1531.92   4152.84   -9.704E-01   2.553E-01   3.53     1.190E-01      2.213E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1142.34   1151.32   1142.64   3364.89   1.059E-01   3.340E+00   3.95     1.187E-01      4.722E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
670.63   672.90   674.53   3572.16   -2.474E-01   1.354E+00   4.24     1.191E-01      7.475E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1011.37   1020.33   1016.33   2496.82   -2.686E-01   2.040E+00   4.49     1.173E-01      3.876E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
926.68   930.28   932.30   3399.05   -5.431E-01   2.980E+00   3.10     1.192E-01      1.888E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1397.51   1397.68   1400.11   3157.96   -1.958E-01   3.794E+00   4.53     1.185E-01      1.080E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1146.05   1153.91   1155.81   3145.33   -4.716E-01   6.380E-01   3.84     1.195E-01      9.311E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1707.14   1716.87   1712.97   3966.40   -1.070E+00   3.947E+00   4.25     1.191E-01      2.162E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
859.81   863.58   863.82   2526.44   1.080E-01   1.178E+00   3.98     1.190E-01      8.666E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1131.34   1140.85   1133.46   4181.72   6.673E-02   3.107E+00   4.95     1.175E-01      1.913E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
782.28   784.48   784.03   3796.84   2.221E-01   9.476E-01   4.86     1.188E-01      4.431E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1620.83   1628.04   1628.83   3903.62   -1.141E+00   6.268E-01   4.68     1.183E-01      2.724E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1166.13   1170.77   1175.88   2967.76   -4.331E-01   1.326E+00   3.32     1.178E-01      7.585E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
715.62   721.36   720.84   3400.37   -9.858E-02   3.395E+00   4.91     1.175E-01      1.042E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1326.19   1326.55   1334.90   3744.27   -6.763E-01   4.006E+00   3.53     1.179E-01      1.430E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
